id,created_at,updated_at,TR_TARGET_ID,DRUG_ID,INTEGRITY_PATENT_ID,TARGET_NAME,DRUG_NAME,PRODUCT_CATEGORY,MOLECULAR_MECHANISM,CELLULAR_MECHANISM,UNDER_ACTIVE_DEVELOPMENT,HIGHEST_PHASE,INACTIVE_CONDITIONS,ORIGINATOR_ORGANIZATION,INACTIVE_ORGANIZATION,ACTIVE_CONDITIONS,SMILES,SEQUENCE,CAS_NUMBER,CORTELLIS_ID,ACTIVE_ORGANIZATION
60,2016-04-05 22:59:30.784334,2016-04-05 22:59:30.784334,63831690820993,856105,476268,Estrogen receptor,856105,"Pegylated Drugs
Estrogens
Oligopeptides, less than 10 AA
Steroids",Estrogen Receptor (ER) alpha Modulators,Signal Transduction Modulators,N,Biological Testing,"Cancer, breast",GlaxoSmithKline,GlaxoSmithKline,,Cc1c(scn1)c2ccc(cc2)CNC(=O)[C@@H]3C[C@H](CN3C(=O)[C@H](C(C)C)NC(=O)COCCOCCOCCOCCCC[C@@H]4Cc5cc(ccc5[C@@H]6[C@@H]4[C@@H]7CC[C@@H]([C@]7(CC6)C)O)O)O,,,Null,
61,2016-04-05 22:59:30.788509,2016-04-05 22:59:30.788509,63831690820993,854323,,Estrogen receptor,854323,Null,Estrogen Receptor (ER) alpha Agonists,Signal Transduction Modulators,N,Biological Testing,Cancer,Tohoku Pharmaceutical University,Tohoku Pharmaceutical University,,[BH]1234[BH]567[BH]189C212([BH]88%10C955([BH]889[BH]%1011[BH]232B463([BH]758B1923C)C)c1ccc(cc1)OCCN(C)C)c1ccc(cc1)O,,,Null,
62,2016-04-05 22:59:30.792636,2016-04-05 22:59:30.792636,63831690820993,854310,,Estrogen receptor,854310,Null,Estrogen Receptor (ER) alpha Agonists,Signal Transduction Modulators,N,Biological Testing,Cancer,Tohoku Pharmaceutical University,Tohoku Pharmaceutical University,,CN(C)CCOc1ccc(cc1)[C@]23C[C@@H]4C[C@H](C2)C[C@@](C4)(C3)c5ccc(cc5)O,,,Null,
63,2016-04-05 22:59:30.796828,2016-04-05 22:59:30.796828,63831690820993,851097,,Estrogen receptor,Norendoxifen,Null,"Estrogen Receptor (ER) beta Modulators
Estrogen Receptor (ER) alpha Modulators
Cytochrome P450 CYP1A2 Inhibitors
Aromatase Inhibitors",Signal Transduction Modulators,N,Biological Testing,Cancer,,"Purdue University
Indiana University",,CC/C(=C(/c1ccc(cc1)O)\c2ccc(cc2)OCCN)/c3ccccc3,,,Null,
64,2016-04-05 22:59:30.800968,2016-04-05 22:59:30.800968,63831690820993,849967,,Estrogen receptor,849967,Null,"Estrogen Receptor (ER) alpha Agonists
Estrogen Receptor (ER) beta Antagonists",Signal Transduction Modulators,N,Biological Testing,"Cancer
Disorders of the ovary and female reproductive tract
Osteoporosis","Scripps Research Institute
Wuhan University
Eastern Illinois University (EIU)
University of Illinois","Scripps Research Institute
Wuhan University
Eastern Illinois University (EIU)
University of Illinois",,c1ccc(c(c1)/N=C(\c2ccc(cc2)O)/c3ccc(cc3O)O)Cl,,,Null,
65,2016-04-05 22:59:30.805700,2016-04-05 22:59:30.805700,63831690820993,849965,,Estrogen receptor,849965,Null,"Estrogen Receptor (ER) alpha Agonists
Estrogen Receptor (ER) beta Antagonists",Signal Transduction Modulators,N,Biological Testing,"Cancer
Disorders of the ovary and female reproductive tract
Osteoporosis","Scripps Research Institute
Wuhan University
Eastern Illinois University (EIU)
University of Illinois","Scripps Research Institute
Wuhan University
Eastern Illinois University (EIU)
University of Illinois",,c1ccc(cc1)/N=C(\c2ccc(cc2)O)/c3ccc(cc3O)O,,,Null,
66,2016-04-05 22:59:30.809744,2016-04-05 22:59:30.809744,63831690820993,849964,,Estrogen receptor,849964,Null,"Estrogen Receptor (ER) alpha Agonists
Estrogen Receptor (ER) beta Antagonists",Signal Transduction Modulators,N,Biological Testing,"Cancer
Disorders of the ovary and female reproductive tract
Osteoporosis","Scripps Research Institute
Wuhan University
Eastern Illinois University (EIU)
University of Illinois","Scripps Research Institute
Wuhan University
Eastern Illinois University (EIU)
University of Illinois",,c1cc(ccc1C(=Nc2ccc(cc2)Br)c3ccc(cc3)O)O,,,Null,
67,2016-04-05 22:59:30.814254,2016-04-05 22:59:30.814254,63831690820993,849963,,Estrogen receptor,849963,Null,"Estrogen Receptor (ER) alpha Agonists
Estrogen Receptor (ER) beta Antagonists",Signal Transduction Modulators,N,Biological Testing,"Cancer
Disorders of the ovary and female reproductive tract
Osteoporosis","Scripps Research Institute
Wuhan University
Eastern Illinois University (EIU)
University of Illinois","Scripps Research Institute
Wuhan University
Eastern Illinois University (EIU)
University of Illinois",,c1ccc(c(c1)N=C(c2ccc(cc2)O)c3ccc(cc3)O)Cl,,,Null,
68,2016-04-05 22:59:30.818693,2016-04-05 22:59:30.818693,63831690820993,849960,,Estrogen receptor,849960,Null,"Estrogen Receptor (ER) alpha Agonists
Estrogen Receptor (ER) beta Antagonists",Signal Transduction Modulators,N,Biological Testing,"Cancer
Disorders of the ovary and female reproductive tract
Osteoporosis","Scripps Research Institute
Wuhan University
Eastern Illinois University (EIU)
University of Illinois","Scripps Research Institute
Wuhan University
Eastern Illinois University (EIU)
University of Illinois",,Cc1ccccc1N=C(c2ccc(cc2)O)c3ccc(cc3)O,,,Null,
69,2016-04-05 22:59:30.823626,2016-04-05 22:59:30.823626,63831690820993,849336,,Estrogen receptor,849336,Null,"Estrogen Receptor (ER) alpha Antagonists
Steryl Sulfatase Inhibitors",Signal Transduction Modulators,N,Biological Testing,Cancer,"Teikyo University
Nihon University
University of Tokyo (UT)","Teikyo University
Nihon University
University of Tokyo (UT)",,CC[Si](CC)(c1ccc(c(c1)C)OS(=O)(=O)N)c2ccc(c(c2)C)OS(=O)(=O)N,,,Null,
70,2016-04-05 22:59:30.828064,2016-04-05 22:59:30.828064,63831690820993,849334,,Estrogen receptor,849334,Null,"Estrogen Receptor (ER) alpha Antagonists
Steryl Sulfatase Inhibitors",Signal Transduction Modulators,N,Biological Testing,Cancer,"Teikyo University
Nihon University
University of Tokyo (UT)","Teikyo University
Nihon University
University of Tokyo (UT)",,CC[Si](CC)(c1ccc(c(c1)C)O)c2ccc(c(c2)C)O,,,Null,
71,2016-04-05 22:59:30.832185,2016-04-05 22:59:30.832185,63831690820993,849333,,Estrogen receptor,849333,Null,"Estrogen Receptor (ER) beta Agonists
Estrogen Receptor (ER) alpha Agonists
Steryl Sulfatase Inhibitors",Signal Transduction Modulators,N,Biological Testing,Cancer,Sterix,Sterix,,c1cc(ccc1OS(=O)(=O)N)Sc2ccc(cc2)OS(=O)(=O)N,,,Null,
72,2016-04-05 22:59:30.837033,2016-04-05 22:59:30.837033,63831690820993,849332,,Estrogen receptor,849332,Null,"Estrogen Receptor (ER) alpha Agonists
Steryl Sulfatase Inhibitors",Signal Transduction Modulators,N,Biological Testing,Cancer,Sterix,Sterix,,c1cc(ccc1Cc2ccc(cc2)OS(=O)(=O)N)OS(=O)(=O)N,,,Null,
73,2016-04-05 22:59:30.841457,2016-04-05 22:59:30.841457,63831690820993,847854,398970,Estrogen receptor,847854,Null,"VEGFR-2 (FLK-1/KDR) Inhibitors
Estrogen Receptor (ER) alpha Ligands","Signal Transduction Modulators
Angiogenesis Inhibitors",N,Biological Testing,"Disorders of the ovary and female reproductive tract
Cancer, breast
Restenosis, arterial
Osteoporosis",China Pharmaceutical University,China Pharmaceutical University,,c1cc(ccc1c2cc3ccc(cc3c(=O)n2c4ccc(cc4)OCCN5CCCCC5)O)O,,,Null,
74,2016-04-05 22:59:30.845915,2016-04-05 22:59:30.845915,63831690820993,847754,,Estrogen receptor,VPC-16230,Chemosensitizers,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,,University of British Columbia,,CCOc1cc(cc(c1O)/C=N/NC(=O)c2ccc3c(c2)OCO3)Br,,,Null,
75,2016-04-05 22:59:30.849878,2016-04-05 22:59:30.849878,63831690820993,847753,,Estrogen receptor,VPC-16225,Chemosensitizers,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,,University of British Columbia,,c1cc2c(cc1C(=O)N/N=C/c3cc(cc(c3O)Br)[N+](=O)[O-])OCO2,,,Null,
76,2016-04-05 22:59:30.855053,2016-04-05 22:59:30.855053,63831690820993,846205,,Estrogen receptor,Hydroxynorendoxifen,Null,"Estrogen Receptor (ER) beta Modulators
Estrogen Receptor (ER) alpha Modulators
Cytochrome P450 CYP1A2 Inhibitors
Aromatase Inhibitors",Signal Transduction Modulators,N,Biological Testing,Cancer,"Purdue University
Indiana University","Purdue University
Indiana University",,CC/C(=C(/c1ccc(cc1)O)\c2ccc(cc2)OCCN)/c3ccc(cc3)O,,,Null,
77,2016-04-05 22:59:30.860036,2016-04-05 22:59:30.860036,63831690820993,839109,,Estrogen receptor,839109,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,"Tokyo University Pharmacy Life Sciences
Tokyo Institute of Technology
National Institute of Health Sciences","Tokyo University Pharmacy Life Sciences
Tokyo Institute of Technology
National Institute of Health Sciences",,CCCCCCCCCCCCNCCOc1ccc(cc1)/C(=C(/CC)\c2ccccc2)/c3ccc(cc3)O,,,Null,
78,2016-04-05 22:59:30.863972,2016-04-05 22:59:30.863972,63831690820993,832659,363373,Estrogen receptor,832659,Flavonols,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Shenogen,Shenogen,,CC(=CCc1c(c(c2c(c1O)c(=O)c(c(o2)c3ccc(cc3)C(F)(F)F)OC)CC=C(C)C)O)C,,,95963,
79,2016-04-05 22:59:30.868999,2016-04-05 22:59:30.868999,63831690820993,826928,426467,Estrogen receptor,826928,Null,"Selective Estrogen Receptor Destabilizers (SERD)
Estrogen Receptor (ER) alpha Ligands",Signal Transduction Modulators,N,Preclinical,Cancer,Genentech,Genentech,,c1cc(ccc1/C=C/C(=O)O)/C(=C(\c2c(cc(cn2)C(F)(F)F)Cl)/C3CCC3)/c4ccc5c(c4)c(n[nH]5)F,,,95963,
80,2016-04-05 22:59:30.873435,2016-04-05 22:59:30.873435,63831690820993,826924,426467,Estrogen receptor,826924,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,c1ccc(cc1)/C(=C(\c2ccc(cc2)/C=C/c3cnn[nH]3)/c4ccc5c(c4)c(n[nH]5)F)/C6CCC6,,,95963,
81,2016-04-05 22:59:30.878080,2016-04-05 22:59:30.878080,63831690820993,826922,426467,Estrogen receptor,826922,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,c1ccc(cc1)/C(=C(/c2ccc3c(c2)c(n[nH]3)F)\c4ccc(cn4)/C=C/c5[nH]c(=O)on5)/C6CCC6,,,95963,
82,2016-04-05 22:59:30.882104,2016-04-05 22:59:30.882104,63831690820993,826921,426467,Estrogen receptor,826921,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,c1ccc(cc1)/C(=C(/c2ccc3c(c2)c(n[nH]3)F)\c4ccc(cn4)/C=C/C(=O)O)/C5CCC5,,,95963,
83,2016-04-05 22:59:30.886635,2016-04-05 22:59:30.886635,63831690820993,826920,426467,Estrogen receptor,826920,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,c1cc(c2cn[nH]c2c1)/C(=C(/c3ccc(cc3Cl)F)\C4CCC4)/c5ccc(cc5)/C=C/C(=O)O,,,95963,
84,2016-04-05 22:59:30.890802,2016-04-05 22:59:30.890802,63831690820993,826919,426467,Estrogen receptor,826919,Null,"Selective Estrogen Receptor Destabilizers (SERD)
Estrogen Receptor (ER) alpha Ligands",Signal Transduction Modulators,N,Preclinical,Cancer,Genentech,Genentech,,c1cc(ccc1/C=C/C(=O)O)/C(=C(\c2ccc(cc2Cl)C#N)/C3CCC3)/c4ccc5c(c4)c(n[nH]5)F,,,95963,
85,2016-04-05 22:59:30.895576,2016-04-05 22:59:30.895576,63831690820993,826918,426467,Estrogen receptor,826918,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,Cc1cscc1/C(=C(\c2ccc(cc2)/C=C/C(=O)O)/c3ccc4c(c3)ncs4)/C(C)C,,,95963,
86,2016-04-05 22:59:30.899964,2016-04-05 22:59:30.899964,63831690820993,826917,426467,Estrogen receptor,826917,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,c1ccc(cc1)/C(=C(\c2ccc(cc2)/C=C/C(=O)O)/c3ccc4c(c3)CNC4=O)/C5CCC5,,,95963,
87,2016-04-05 22:59:30.904655,2016-04-05 22:59:30.904655,63831690820993,823969,,Estrogen receptor,823969,"Estrogens
Steroids","Histone Deacetylase 1 (HDAC1) Inhibitors
Estrogen Receptor (ER) alpha Agonists
Histone Deacetylase 6 (HDAC6) Inhibitors",Signal Transduction Modulators,N,Biological Testing,Cancer,Georgia Inst. Technology (Georgia Tech),Georgia Inst. Technology (Georgia Tech),,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@]2(c5cn(nn5)CCCCCCC(=O)NO)O)O,,,Null,
88,2016-04-05 22:59:30.909348,2016-04-05 22:59:30.909348,63831690820993,823967,,Estrogen receptor,823967,"Estrogens
Steroids","Histone Deacetylase 1 (HDAC1) Inhibitors
Estrogen Receptor (ER) alpha Agonists
Histone Deacetylase 6 (HDAC6) Inhibitors",Signal Transduction Modulators,N,Biological Testing,Cancer,Georgia Inst. Technology (Georgia Tech),Georgia Inst. Technology (Georgia Tech),,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@]2(c5cn(nn5)CCCCCC(=O)NO)O)O,,,Null,
89,2016-04-05 22:59:30.913380,2016-04-05 22:59:30.913380,63831690820993,823965,,Estrogen receptor,823965,"Estrogens
Steroids","Histone Deacetylase 1 (HDAC1) Inhibitors
Estrogen Receptor (ER) alpha Agonists
Histone Deacetylase 6 (HDAC6) Inhibitors",Signal Transduction Modulators,N,Biological Testing,Cancer,Georgia Inst. Technology (Georgia Tech),Georgia Inst. Technology (Georgia Tech),,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@]2(c5cn(nn5)CCCC(=O)NO)O)O,,,Null,
90,2016-04-05 22:59:30.917720,2016-04-05 22:59:30.917720,63831690820993,821863,226319,Estrogen receptor,821863,Null,Estrogen Receptor (ER) alpha Antagonists,Signal Transduction Modulators,N,Biological Testing,Cancer,"Nihon University
University of Tokyo (UT)","Nihon University
University of Tokyo (UT)",,CCCC(CCC)(c1ccc(c(c1)C)O)c2ccc(c(c2)C)O,,,Null,
91,2016-04-05 22:59:30.922339,2016-04-05 22:59:30.922339,63831690820993,821739,,Estrogen receptor,821739,"Zinc Complexes
Sterols","Estrogen Receptor (ER) beta Ligands
Estrogen Receptor (ER) alpha Agonists",Signal Transduction Modulators,N,Biological Testing,Cancer,"Huazhong University of Science and Tech
Wuhan University","Huazhong University of Science and Tech
Wuhan University",,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@]2(C#Cc5ccc(cc5)CNC6CCCCC6Nc7c(c(=O)c7=O)Nc8ccccn8)O)O.Cl[Zn]Cl,,,Null,
92,2016-04-05 22:59:30.927167,2016-04-05 22:59:30.927167,63831690820993,821738,,Estrogen receptor,821738,"Palladium Complexes
Sterols","Estrogen Receptor (ER) beta Ligands
Estrogen Receptor (ER) alpha Agonists",Signal Transduction Modulators,N,Biological Testing,Cancer,"Huazhong University of Science and Tech
Wuhan University","Huazhong University of Science and Tech
Wuhan University",,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@]2(C#Cc5ccc(cc5)CNC6CCCCC6Nc7c(c(=O)c7=O)Nc8ccccn8)O)O.Cl[Pd]Cl,,,Null,
93,2016-04-05 22:59:30.931532,2016-04-05 22:59:30.931532,63831690820993,821235,499753,Estrogen receptor,821235,Null,"Estrogen Receptor (ER) beta Antagonists
Estrogen Receptor (ER) alpha Antagonists",Signal Transduction Modulators,N,Biological Testing,Cancer,Chinese Academy of Sciences,Chinese Academy of Sciences,,CC(C)c1cccc(c1)n2cc(nn2)C(=O)c3ccccc3N,,,Null,
94,2016-04-05 22:59:30.936448,2016-04-05 22:59:30.936448,63831690820993,820132,414736,Estrogen receptor,820132,"
Flavonols",Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Shenogen,Shenogen,,CC(=CCc1c(cc(c2c1oc(c(c2=O)O)c3ccc(cc3)C(F)(F)F)O)O)C,,,"66230
95963",
95,2016-04-05 22:59:30.941312,2016-04-05 22:59:30.941312,63831690820993,819369,,Estrogen receptor,819369,Null,"Estrogen Receptor (ER) beta Antagonists
Estrogen Receptor (ER) alpha Antagonists",Signal Transduction Modulators,N,Biological Testing,"Cancer
Postmenopausal syndrome",,"Shanghai Jiao Tong University (SJTU)
East China University Science Technol
Chinese Academy of Sciences
Second Military Medical University",,C[C@H](CC/C=C(\C)/C(=O)O)[C@H]1CC[C@@]2([C@@]1(CC[C@]34[C@H]2[C@@H]5[C@@H](O5)[C@H]([C@]3(C4)CCC(=O)O)C(=C)C)C)C,,,Null,
96,2016-04-05 22:59:30.945386,2016-04-05 22:59:30.945386,63831690820993,818562,460104,Estrogen receptor,7alpha-[18F]FES,"Estrogens
Sterols",Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Preclinical,"Cancer
Diagnostics","Tokyo Metrop Geriatr Hosp Inst Gerontol
Junsei Chemical
Waseda University","Tokyo Metrop Geriatr Hosp Inst Gerontol
Junsei Chemical
Waseda University",,C[C@]12CC[C@@H]3c4ccc(cc4C[C@H]([C@H]3[C@@H]1CC[C@@H]2O)CCC[18F])O,,,Null,
97,2016-04-05 22:59:30.949746,2016-04-05 22:59:30.949746,63831690820993,818368,389688,Estrogen receptor,818368,Null,"Estrogen Receptor (ER) beta Ligands
Estrogen Receptor (ER) alpha Ligands",Signal Transduction Modulators,N,Biological Testing,"Cancer
Osteosarcoma
Osteoporosis
Arthritis",Shenyang Pharmaceutical University,Shenyang Pharmaceutical University,,Cc1c(cccc1Cl)N2CCN(CC2)C(=O)Cc3coc4c3cc5c(c4)OCCC5,,,Null,
98,2016-04-05 22:59:30.954139,2016-04-05 22:59:30.954139,63831690820993,818366,389688,Estrogen receptor,818366,Null,"Estrogen Receptor (ER) beta Ligands
Estrogen Receptor (ER) alpha Ligands",Signal Transduction Modulators,N,Biological Testing,"Cancer
Osteosarcoma
Osteoporosis
Arthritis",Shenyang Pharmaceutical University,Shenyang Pharmaceutical University,,Cc1ccc(cc1Cl)N2CCN(CC2)C(=O)Cc3coc4c3cc5c(c4)OCCC5,,,Null,
99,2016-04-05 22:59:30.958926,2016-04-05 22:59:30.958926,63831690820993,818364,389688,Estrogen receptor,818364,Null,"Estrogen Receptor (ER) beta Ligands
Estrogen Receptor (ER) alpha Ligands",Signal Transduction Modulators,N,Biological Testing,"Cancer
Osteosarcoma
Osteoporosis
Arthritis",Shenyang Pharmaceutical University,Shenyang Pharmaceutical University,,Cc1ccc(cc1)N2CCN(CC2)C(=O)Cc3coc4c3cc5c(c4)OCCC5,,,Null,
100,2016-04-05 22:59:30.963055,2016-04-05 22:59:30.963055,63831690820993,817770,410118,Estrogen receptor,817770,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,C[C@@H]1CCN(C1)[C@@H](C)COc2ccc(cc2)C3C(=C(c4cc(ccc4O3)O)C)c5cccc(c5)OC,,,95963,
101,2016-04-05 22:59:30.967445,2016-04-05 22:59:30.967445,63831690820993,817766,410118,Estrogen receptor,817766,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,CC1=C(C(Oc2c1cc(cc2)O)c3ccc(cc3)OC[C@H](C)N4CCOCC4)c5cccc(c5)O,,,95963,
102,2016-04-05 22:59:30.972088,2016-04-05 22:59:30.972088,63831690820993,817765,410118,Estrogen receptor,817765,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,CC1=C(C(Oc2c1cc(cc2)O)c3ccc(cc3)OC[C@H](C)N4CC[C@H](C4)O)c5cccc(c5)O,,,95963,
103,2016-04-05 22:59:30.976650,2016-04-05 22:59:30.976650,63831690820993,817762,410118,Estrogen receptor,817762,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,CC1=C(C(Oc2c1cc(cc2)O)c3ccc(cc3)OCCN4CCOCC4)c5cccc(c5)O,,,95963,
104,2016-04-05 22:59:30.980935,2016-04-05 22:59:30.980935,63831690820993,817760,410118,Estrogen receptor,817760,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,CC1=C(C(Oc2c1cc(cc2)O)c3ccc(cc3)OCCN4CCSCC4)c5cccc(c5)O,,,95963,
105,2016-04-05 22:59:30.985393,2016-04-05 22:59:30.985393,63831690820993,817759,410118,Estrogen receptor,817759,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,C[C@@H]1CCN(C1)[C@@H](C)COc2ccc(cc2)C3C(=C(c4cc(ccc4O3)O)C)c5ccc(c(c5)C#N)O,,,95963,
106,2016-04-05 22:59:30.990360,2016-04-05 22:59:30.990360,63831690820993,817758,410118,Estrogen receptor,817758,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,C[C@@H]1CCN(C1)[C@@H](C)COc2ccc(cc2)C3C(=C(c4cc(ccc4O3)O)C)c5cc(ccc5C#N)O,,,95963,
107,2016-04-05 22:59:30.995031,2016-04-05 22:59:30.995031,63831690820993,817757,410118,Estrogen receptor,817757,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,C[C@@H]1CCN(C1)[C@@H](C)COc2ccc(cc2)C3C(=C(c4cc(ccc4O3)O)C)c5cc(ccc5Br)O,,,95963,
108,2016-04-05 22:59:31.000211,2016-04-05 22:59:31.000211,63831690820993,817754,410118,Estrogen receptor,817754,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,C[C@@H]1CCN(C1)[C@@H](C)COc2ccc(cc2)C3C(=C(c4cc(ccc4O3)O)C)c5cc(cc(c5)Br)O,,,95963,
109,2016-04-05 22:59:31.005032,2016-04-05 22:59:31.005032,63831690820993,817557,502260,Estrogen receptor,OP-1074,Null,Selective Estrogen Receptor alpha Modulators (SERAM),Signal Transduction Modulators,N,Biological Testing,"Cancer
Postmenopausal syndrome",Olema Pharmaceuticals,Olema Pharmaceuticals,,C[C@@H]1CCN(C1)CCOc2ccc(cc2)[C@H]3C(=C(c4ccc(cc4O3)O)C)c5ccc(cc5)O,,,Null,
110,2016-04-05 22:59:31.009115,2016-04-05 22:59:31.009115,63831690820993,817555,410131,Estrogen receptor,OP-1038,Null,Selective Estrogen Receptor alpha Modulators (SERAM),Signal Transduction Modulators,N,Biological Testing,"Cancer
Postmenopausal syndrome",Olema Pharmaceuticals,Olema Pharmaceuticals,,C[C@@H]1CCN(C1)CCOc2ccc(cc2)C3C(=C(c4ccc(cc4O3)O)C)c5ccc(cc5)O,,,Null,
111,2016-04-05 22:59:31.013313,2016-04-05 22:59:31.013313,63831690820993,817466,410120,Estrogen receptor,817466,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,Cc1c2cc(ccc2n(c1c3ccc(cc3)O)Cc4ccc(cc4)OCCN5CC[C@H](C5)CF)O,,,95963,
112,2016-04-05 22:59:31.017319,2016-04-05 22:59:31.017319,63831690820993,817465,410120,Estrogen receptor,817465,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,CC1=C(C(Oc2c1cc(cc2)O)c3ccc(cc3)OCCN4CC[C@H](C4)C(F)F)c5cccc(c5)O,,,95963,
113,2016-04-05 22:59:31.021642,2016-04-05 22:59:31.021642,63831690820993,817464,410120,Estrogen receptor,817464,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,CC1=C(C(Oc2c1cc(cc2)O)c3ccc(cc3)OCCN4CCC(CC4)F)c5cccc(c5)O,,,95963,
114,2016-04-05 22:59:31.025970,2016-04-05 22:59:31.025970,63831690820993,817461,410120,Estrogen receptor,817461,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,CC1=C(C(Oc2c1cc(cc2)O)c3ccc(cc3)OC[C@H](C)N4CC[C@H](C4)CF)c5ccc(c(c5)O)F,,,95963,
115,2016-04-05 22:59:31.029948,2016-04-05 22:59:31.029948,63831690820993,817457,410120,Estrogen receptor,817457,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,CC1=C(C(Oc2c1cc(cc2)O)c3ccc(cc3)OC[C@H](C)N4CC[C@H](C4)CF)c5cc(c(c(c5)F)F)O,,,95963,
